25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
155.0407175691942,155.03971447539772,155.03716748159556,154.86411095726928,154.47129723390307,154.46132662208407,154.34482863554916,154.29581245032048,154.23274209504171,154.01297457327533,154.01366852208116,154.0136685220814,154.01366852208128,154.0136685220813,154.01366852208136,154.0136685220813,154.01366852208122,153.57542799534312,153.01589063579243,152.52886892051188,152.18845346467964,152.14988532047624,151.68294884515285,151.67352913617557,151.6558638407895,151.62743673873894,151.57960409416413,151.38887164914323,151.2855515105525,151.28107145563663,150.9680632572569
155.11027215106105,155.10964888214534,155.10719252683592,155.0106063951119,155.21483880926155,155.1123941590925,155.1472925908105,155.16250098081773,155.2129239349985,154.9551806565485,154.9544885443354,154.95448854433533,154.9544885443354,154.9544885443354,154.95448854433533,154.95448854433536,154.95448854433536,154.51490051982975,154.00049787274938,153.45079329210793,153.09538513140856,153.05750816918987,152.58336327948018,152.5760572433548,152.55749574544492,152.5302938435586,152.48398717985847,152.2715259699665,152.16303431850406,152.15960048204428,151.83598214511684
162.11098200426093,162.1085535258056,162.10814934163753,161.99591753168906,162.0539343333354,162.06719223836933,162.01211435921843,161.99451389013092,162.00683539902258,162.00787406780915,162.008062619127,162.00806261912697,162.008062619127,162.00806261912695,162.00806261912703,162.008062619127,162.00806261912695,162.04699064665795,162.19355304974044,162.03962149312346,162.04718369191,162.05696087903743,162.10041041096954,162.097453148013,162.0736512515561,162.06286997239505,162.03514178509312,161.97204320460375,161.95767606236825,161.95795500139562,161.8649896465932
161.98576786440975,161.98651894672238,161.98789406045938,161.92524541060214,161.93370398445137,161.93534665530478,161.98434279903645,162.01333248216304,161.999106670442,161.959287690217,161.95907648158348,161.95907648158345,161.95907648158337,161.95907648158334,161.9590764815836,161.95907648158348,161.95907648158345,161.97985781861573,162.2283666639593,162.2682274747071,162.3403692129398,162.3488113672071,162.48159671017558,162.4805604558836,162.47445811946807,162.47635897853306,162.46692669976522,162.4934108567619,162.4782938981028,162.47967951764434,162.46211496082466
162.3357507652817,162.33470020169318,162.3340879823027,162.33583715168268,162.41879332373645,162.44103414232478,162.42495747348326,162.39175462454847,162.35214244017592,162.34177691602443,162.34184107841344,162.34184107841347,162.34184107841355,162.3418410784135,162.34184107841347,162.34184107841358,162.34184107841347,162.3579902979013,162.50084275248526,162.2574454273179,162.0633541080051,162.02872295160194,161.8450878031906,161.84683992918312,161.8284012890177,161.80142682689316,161.77357661536305,161.633342388049,161.61800649677582,161.6142167495309,161.27112241053703
162.3370907907844,162.33889844584948,162.3387231940802,162.22867240144208,162.23330470934374,162.2530673942159,162.26622886818868,162.2974457319254,162.31588499420974,162.23665932022303,162.23656944803702,162.23656944803707,162.23656944803707,162.23656944803707,162.23656944803707,162.2365694480371,162.23656944803705,162.17341040463208,162.33214432240388,162.08241544849648,161.88695276509878,161.8635235853735,161.7393862830992,161.7470800038752,161.73919043907298,161.7322819213887,161.71864603812233,161.65283859046454,161.68464822766416,161.68276468921195,161.42047652094953
158.99550924733296,158.99740446106145,158.99844774612362,159.0272623002642,159.172904025824,159.22182195384983,159.26464832398437,159.2816784940605,159.29082258820654,159.12200056666848,159.1217452112745,159.12174521127443,159.1217452112745,159.1217452112745,159.12174521127443,159.12174521127443,159.1217452112745,159.20576695048297,159.145540785115,159.06944269505178,159.15146420929523,159.15350170646695,159.13084644659403,159.13429960754394,159.140073420741,159.14261097211858,159.15651940633578,159.2310215149961,159.2806315853978,159.28450617359167,159.535589599355
159.1062961015305,159.1049720713096,159.10460134829546,158.9761509439441,159.1244579379138,159.09840937757573,159.10179793789837,159.12020869638795,159.123737628319,158.93773974866326,158.93799420866597,158.93799420866588,158.93799420866597,158.93799420866597,158.9379942086659,158.93799420866594,158.93799420866588,159.04257565282555,159.03405530333453,159.0136395880273,159.1138691066122,159.12237041675132,159.15431765169703,159.15666934558345,159.16256710525315,159.16850426526932,159.17777931239084,159.27321621840514,159.33109630373937,159.3331886132128,159.60710298688588
155.27430968506073,155.27377432992654,155.27108886752194,155.21364831355012,155.3103412966225,155.16634970850967,155.17883784712214,155.20923032419373,155.3003727861548,155.04370565819508,155.04443107150757,155.04443107150777,155.0444310715077,155.04443107150774,155.04443107150774,155.0444310715077,155.0444310715077,154.63384197965442,154.174233393652,153.80374092359216,153.54225146641951,153.5180920884159,153.1534505494322,153.14470790297185,153.13314035914527,153.11773063013928,153.0837015829749,152.9233169567719,152.8395149923797,152.8360282974434,152.5707114424224
154.87796537530267,154.87687107619948,154.8745406556738,154.6723266507596,154.37782482672708,154.4105715051982,154.31684097411718,154.25385242584449,154.15343902899318,153.93030586501814,153.92958906285037,153.92958906285034,153.92958906285037,153.92958906285034,153.92958906285034,153.92958906285034,153.92958906285034,153.46752647096307,152.85187938610494,152.1896635067894,151.7573594284768,151.70366263382493,151.13055903662487,151.121126022667,151.09811790263112,151.05833280776247,150.99887827493646,150.75796580163555,150.63068041079995,150.62626336185753,150.25771827356496
146.67401125577774,146.67827009700935,146.6808503500649,146.55152975612788,146.47121590568088,146.56732808550163,146.5933572955728,146.61198384713083,146.60616316108107,146.3560138799666,146.3572781424644,146.35727814246442,146.3572781424644,146.35727814246442,146.35727814246437,146.35727814246445,146.35727814246437,146.3884986987496,146.62149006503665,146.6270281063174,146.76827429750688,146.78676142379257,147.14866351570046,147.15019318398507,147.1491149233399,147.15211475211703,147.15157157208486,147.224214013824,147.23966078075432,147.23856262197543,147.08590064888907
