25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
106.14816464154106,106.14734926451618,106.1454133954128,106.01849680103507,100.4473820983666,100.33079867304055,100.26239960130387,100.24023061135382,100.2218514985506,100.03214144008284,100.03129967579291,100.03129967579287,100.03129967579284,100.03129967579287,100.03129967579291,100.03129967579285,100.0312996757929,99.98546313578667,99.67526220588965,99.13369886802204,98.52499066090928,98.44428174689494,97.77911746909113,97.76894803536086,97.71158875655348,97.61076575993064,97.52204644270668,96.99524438143207,96.9025104458936,96.89453238113171,96.0596131216489
122.51757288663356,122.51619506930663,122.5146566808837,122.58345437322008,105.9029436842146,105.82544784865203,105.8009311195143,105.78703342740641,105.7570305753245,105.58502348695534,105.58522008875698,105.58522008875701,105.58522008875715,105.58522008875696,105.58522008875705,105.58522008875717,105.58504745517153,105.8469692658794,105.96622322360871,105.66597347465355,105.53325426459291,105.51576021540397,105.90524145756495,105.9032482049559,105.86469649420157,105.83383639763153,105.80240412114037,105.72709382681677,105.74582065126677,105.74413369146889,105.70127928869046
100.81967650441267,100.81968497989705,100.81999981317851,100.71492531168668,122.72019503746615,122.65262711832861,122.64167700832995,122.66450958879156,122.69618547483493,123.0210309898361,123.02213743253058,123.02213743253054,123.02213743253046,123.02213743253061,123.02213743253051,123.02213743253046,123.02213743253056,122.62608552112388,122.60835025378243,122.28595742418744,122.07623505219169,122.02967192041002,121.5329140245823,121.52369090307482,121.50343645572458,121.49025337186848,121.43438019176126,121.2417333760307,121.06575288510216,121.06379231003758,120.7960365963569
115.68961011187434,115.6893480356763,115.68927400910044,115.7115122736077,101.12612138357966,101.22663773081764,101.24625547806423,101.24110674271022,101.22865580858902,101.03309461652968,101.03210193904044,101.03210193904039,101.03210193904054,101.0321019390404,101.03210193904042,101.03210193904044,101.03212252429715,101.39994621777808,101.5971197179834,102.0702799009333,102.38755235738748,102.45732844844991,103.05494974291801,103.06596217965712,103.09603762682688,103.13957564947059,103.20827249533095,103.50465967503249,103.69196564485628,103.6990449653828,104.19401815321167
101.19178770665155,101.19299047841997,101.19377408390767,101.1600637113796,107.56438114313235,107.66675677617488,107.6911690487359,107.70607502406075,107.73481334995229,107.88149532824427,107.88072906487214,107.88072906487221,107.88072906487211,107.88072906487224,107.88072906487213,107.88072906487218,107.88072906487216,107.77404525180602,108.01585403870305,108.61904011805409,108.86595639584752,108.90161040732133,108.7037458314473,108.71178193292107,108.76501751856318,108.81473215706256,108.87248376927582,109.05371316697297,109.11402394793274,109.11135296177872,109.38733017232948
107.36576556205209,107.36774422337278,107.37103508964599,107.52393114669262,115.86513987333991,115.94061334188395,115.991433720639,115.98841986982565,115.98204572856167,115.95756280718204,115.95814925798581,115.95814925798585,115.95814925798582,115.95814925798581,115.95814925798585,115.95814925798578,115.95829499541108,115.99634232466133,115.80132713058234,115.9824116612146,116.33286904543296,116.37600199668996,116.73859101543235,116.7425391021897,116.77358307639238,116.8147467436431,116.86564286381366,117.13526603009575,117.17502413526607,117.18116697481314,117.4816052708832
111.16641757294735,111.16713545859612,111.16975422722332,111.29465891600769,111.38841826275909,111.39800060153476,111.3882932103402,111.37020452284156,111.34530692048652,111.40524159029887,111.40592436184592,111.4059243618459,111.40592436184592,111.4059243618459,111.4059243618459,111.40592436184589,111.4059243618459,111.2468307972413,110.86820178803337,110.88100650763414,110.59465619303366,110.58205969970884,110.29243681051253,110.29588585276619,110.31826023220295,110.33961663911352,110.36067436923243,110.32630826026357,110.45069819257199,110.45605065389914,110.6576566740705
111.28930216438995,111.28856912315145,111.28824198060714,111.16903198231611,111.24579700761619,111.31000036274165,111.30852467836942,111.35587877035891,111.39288362326688,111.54100244924577,111.54141952942392,111.5414195294239,111.54141952942392,111.5414195294239,111.54141952942389,111.54141952942392,111.54141952942389,111.89951214668511,112.65964097296074,112.9323345378524,113.1525686074576,113.14368157662493,113.29980589485288,113.29782262616617,113.29082617217142,113.28963477634284,113.29986503615429,113.27515649520248,113.20934247518493,113.2090222733629,113.17260992654062
106.89798562033116,106.89908905849887,106.89989815661072,106.76995572810978,106.47981737712074,106.42118419338156,106.4141936086629,106.41123325002923,106.41233049676556,106.25281455738245,106.25174907401575,106.25174907401578,106.25174907401575,106.25174907401573,106.25174907401576,106.25174907401578,106.25174907401578,106.4806270276021,106.39673440508261,106.49680793494059,106.92394714175778,106.96974808388222,107.5080641724663,107.5147045859285,107.54586120783264,107.59251045677904,107.62956625462473,107.94432619697419,108.00017879091745,108.00371529084065,108.35098092839253
113.17914817231926,113.17753025982417,113.17546888997776,113.28024705244886,113.6103565208752,113.70346391423912,113.71195113459603,113.71508425030363,113.71366821775712,113.91985796957829,113.92093740130505,113.92093740130504,113.92093740130507,113.92093740130507,113.92093740130507,113.92093740130503,113.92093740130504,113.549631909758,113.33705158960318,113.05370069195195,112.53368299001475,112.4868001370418,111.95976493218004,111.95309991360047,111.9216964968653,111.88526043453166,111.84812260285858,111.57103941869062,111.50569001550816,111.50172117266385,111.22987779814311
